Subject	Predicate	Object	Belief	Source size	Sources	Total source size	Mean belief of conflicting tuples	Belief difference	Conflicting tuple info
gmhB	confers no resistance to antibiotic	Triclosan	0.2561280647	1	Liu	2	0.1318146096	0.1243134551	[(('gmhB', 'confers resistance to antibiotic', 'Triclosan'), ['Nichols'], 0.13181460964368608)]
gntK	confers no resistance to antibiotic	Tobramycin	0.4058312599	3	Nichols,Girgis,Soo	4	0.2561280647	0.1497031952	[(('gntK', 'confers resistance to antibiotic', 'Tobramycin'), ['Liu'], 0.2561280647347978)]
gor	confers no resistance to antibiotic	Nitrofurantoin	0.3428336413	2	Liu,Soo	3	0.1318146096	0.2110190317	[(('gor', 'confers resistance to antibiotic', 'Nitrofurantoin'), ['Nichols'], 0.13181460964368608)]
gpmM	confers resistance to antibiotic	Ampicillin	0.2873328777	1	Tamae	3	0.2692279839	0.0181048938	[(('gpmM', 'confers no resistance to antibiotic', 'Ampicillin'), ['Nichols', 'Shaw'], 0.2692279839107819)]
gpmM	confers resistance to antibiotic	Aztreonam	0.2561280647	1	Liu	3	0.2185201863	0.0376078785	[(('gpmM', 'confers no resistance to antibiotic', 'Aztreonam'), ['Nichols', 'Soo'], 0.2185201862582775)]
gpmM	confers resistance to antibiotic	Cefoxitin	0.2561280647	1	Liu	2	0.1318146096	0.1243134551	[(('gpmM', 'confers no resistance to antibiotic', 'Cefoxitin'), ['Nichols'], 0.13181460964368608)]
gpmM	confers resistance to antibiotic	Enoxacin	0.2561280647	1	Liu	2	0.0867055766	0.1694224881	[(('gpmM', 'confers no resistance to antibiotic', 'Enoxacin'), ['Soo'], 0.0867055766145914)]
gpmM	confers resistance to antibiotic	Gentamicins	0.2873328777	1	Tamae	2	0.1318146096	0.1555182681	[(('gpmM', 'confers no resistance to antibiotic', 'Gentamicins'), ['Nichols'], 0.13181460964368608)]
gpmM	confers no resistance to antibiotic	Rifampin	0.3559335605	3	Nichols,Soo,Shaw	4	0.2873328777	0.0686006828	[(('gpmM', 'confers resistance to antibiotic', 'Rifampin'), ['Tamae'], 0.28733287771823535)]
gpmM	confers resistance to antibiotic	Tobramycin	0.2561280647	1	Liu	3	0.2185201863	0.0376078785	[(('gpmM', 'confers no resistance to antibiotic', 'Tobramycin'), ['Nichols', 'Soo'], 0.2185201862582775)]
greA	confers resistance to antibiotic	Norfloxacin	0.1374133743	1	Shaw	2	0.1318146096	0.0055987646	[(('greA', 'confers no resistance to antibiotic', 'Norfloxacin'), ['Nichols'], 0.13181460964368608)]
greB	confers resistance to antibiotic	Amikacin	0.1873110736	1	Girgis	2	0.1318146096	0.0554964640	[(('greB', 'confers no resistance to antibiotic', 'Amikacin'), ['Nichols'], 0.13181460964368608)]
gshA	confers no resistance to antibiotic	Ampicillin	0.6808743167	3	Tamae,Liu,Shaw	4	0.1318146096	0.5490597071	[(('gshA', 'confers resistance to antibiotic', 'Ampicillin'), ['Nichols'], 0.13181460964368608)]
gshA	confers no resistance to antibiotic	Nitrofurantoin	0.3428336413	2	Liu,Soo	3	0.1318146096	0.2110190317	[(('gshA', 'confers resistance to antibiotic', 'Nitrofurantoin'), ['Nichols'], 0.13181460964368608)]
gshB	confers no resistance to antibiotic	Gentamicins	0.5528662370	3	Nichols,Tamae,Youn	4	0.2561280647	0.2967381723	[(('gshB', 'confers resistance to antibiotic', 'Gentamicins'), ['Liu'], 0.2561280647347978)]
gshB	confers resistance to antibiotic	Tobramycin	0.2561280647	1	Liu	3	0.2185201863	0.0376078785	[(('gshB', 'confers no resistance to antibiotic', 'Tobramycin'), ['Nichols', 'Soo'], 0.2185201862582775)]
gspB	confers no resistance to antibiotic	Streptomycin	0.2561280647	1	Liu	2	0.1873110736	0.0688169911	[(('gspB', 'confers resistance to antibiotic', 'Streptomycin'), ['Girgis'], 0.18731107363618493)]
gspG	confers no resistance to antibiotic	Streptomycin	0.2561280647	1	Liu	2	0.1873110736	0.0688169911	[(('gspG', 'confers resistance to antibiotic', 'Streptomycin'), ['Girgis'], 0.18731107363618493)]
gstB	confers no resistance to antibiotic	Tobramycin	0.2185201863	2	Nichols,Soo	3	0.1873110736	0.0312091126	[(('gstB', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18731107363618493)]
guaA	confers no resistance to antibiotic	Cefoxitin	0.1873110736	1	Girgis	2	0.1318146096	0.0554964640	[(('guaA', 'confers resistance to antibiotic', 'Cefoxitin'), ['Nichols'], 0.13181460964368608)]
guaA	confers no resistance to antibiotic	Erythromycin	0.5301447150	3	Liu,Girgis,Soo	4	0.1318146096	0.3983301053	[(('guaA', 'confers resistance to antibiotic', 'Erythromycin'), ['Nichols'], 0.13181460964368608)]
guaA	confers no resistance to antibiotic	Rifampin	0.7619811287	4	Nichols,Tamae,Liu,Soo	5	0.1374133743	0.6245677544	[(('guaA', 'confers resistance to antibiotic', 'Rifampin'), ['Shaw'], 0.1374133742670958)]
guaB	confers no resistance to antibiotic	Ampicillin	0.8681853904	4	Tamae,Liu,Girgis,Shaw	5	0.1318146096	0.7363707807	[(('guaB', 'confers resistance to antibiotic', 'Ampicillin'), ['Nichols'], 0.13181460964368608)]
guaB	confers no resistance to antibiotic	Cefoxitin	0.1873110736	1	Girgis	2	0.1318146096	0.0554964640	[(('guaB', 'confers resistance to antibiotic', 'Cefoxitin'), ['Nichols'], 0.13181460964368608)]
guaB	confers no resistance to antibiotic	Erythromycin	0.5301447150	3	Liu,Girgis,Soo	4	0.1318146096	0.3983301053	[(('guaB', 'confers resistance to antibiotic', 'Erythromycin'), ['Nichols'], 0.13181460964368608)]
guaB	confers no resistance to antibiotic	Rifampin	0.7619811287	4	Nichols,Tamae,Liu,Soo	5	0.1374133743	0.6245677544	[(('guaB', 'confers resistance to antibiotic', 'Rifampin'), ['Shaw'], 0.1374133742670958)]
guaB	confers no resistance to antibiotic	Tobramycin	0.2740166503	2	Girgis,Soo	3	0.1318146096	0.1422020406	[(('guaB', 'confers resistance to antibiotic', 'Tobramycin'), ['Nichols'], 0.13181460964368608)]
guaC	confers no resistance to antibiotic	Rifampin	0.7619811287	4	Nichols,Tamae,Liu,Soo	5	0.1374133743	0.6245677544	[(('guaC', 'confers resistance to antibiotic', 'Rifampin'), ['Shaw'], 0.1374133742670958)]
gyrA	confers no resistance to antibiotic	Ciprofloxacin	0.0867055766	1	Soo	2	0.0141003900	0.0726051867	[(('gyrA', 'confers resistance to antibiotic', 'Ciprofloxacin'), ['CARD'], 0.014100389954862283)]
gyrA	confers no resistance to antibiotic	Enoxacin	0.0867055766	1	Soo	2	0.0141003900	0.0726051867	[(('gyrA', 'confers resistance to antibiotic', 'Enoxacin'), ['CARD'], 0.014100389954862283)]
gyrA	confers no resistance to antibiotic	Lomefloxacin	0.1873110736	1	Girgis	2	0.0141003900	0.1732106837	[(('gyrA', 'confers resistance to antibiotic', 'Lomefloxacin'), ['CARD'], 0.014100389954862283)]
gyrA	confers no resistance to antibiotic	Nalidixic acid	0.2740166503	2	Girgis,Soo	3	0.0141003900	0.2599162603	[(('gyrA', 'confers resistance to antibiotic', 'Nalidixic acid'), ['CARD'], 0.014100389954862283)]
gyrA	confers no resistance to antibiotic	Ofloxacin	0.0867055766	1	Soo	2	0.0141003900	0.0726051867	[(('gyrA', 'confers resistance to antibiotic', 'Ofloxacin'), ['CARD'], 0.014100389954862283)]
hcaR	confers no resistance to antibiotic	Fusidic acid	0.5752537480	3	Nichols,Liu,Girgis	4	0.0867055766	0.4885481714	[(('hcaR', 'confers resistance to antibiotic', 'Fusidic acid'), ['Soo'], 0.0867055766145914)]
hchA	confers no resistance to antibiotic	Tobramycin	0.2185201863	2	Nichols,Soo	3	0.1873110736	0.0312091126	[(('hchA', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18731107363618493)]
hcp	confers no resistance to antibiotic	Streptomycin	0.2561280647	1	Liu	2	0.1873110736	0.0688169911	[(('hcp', 'confers resistance to antibiotic', 'Streptomycin'), ['Girgis'], 0.18731107363618493)]
hemN	confers no resistance to antibiotic	Bleomycin	0.1873110736	1	Girgis	2	0.1318146096	0.0554964640	[(('hemN', 'confers resistance to antibiotic', 'Bleomycin'), ['Nichols'], 0.13181460964368608)]
hemY	confers no resistance to antibiotic	Ciprofloxacin	0.6301665191	3	Tamae,Liu,Soo	4	0.1318146096	0.4983519094	[(('hemY', 'confers resistance to antibiotic', 'Ciprofloxacin'), ['Nichols'], 0.13181460964368608)]
hepA	confers no resistance to antibiotic	Triclosan	0.2561280647	1	Liu	2	0.1318146096	0.1243134551	[(('hepA', 'confers resistance to antibiotic', 'Triclosan'), ['Nichols'], 0.13181460964368608)]
hflK	confers resistance to antibiotic	Gentamicins	0.6752755521	3	Nichols,Tamae,Liu	4	0.1873110736	0.4879644785	[(('hflK', 'confers no resistance to antibiotic', 'Gentamicins'), ['Girgis'], 0.18731107363618493)]
hflK	confers no resistance to antibiotic	Tobramycin	0.4058312599	3	Nichols,Girgis,Soo	4	0.2561280647	0.1497031952	[(('hflK', 'confers resistance to antibiotic', 'Tobramycin'), ['Liu'], 0.2561280647347978)]
hflX	confers resistance to antibiotic	Spiramycin	0.1318146096	1	Nichols	2	0.0867055766	0.0451090330	[(('hflX', 'confers no resistance to antibiotic', 'Spiramycin'), ['Soo'], 0.0867055766145914)]
hfq	confers no resistance to antibiotic	Ampicillin	0.8775906849	5	Nichols,Tamae,Girgis,Youn,Shaw	6	0.2561280647	0.6214626202	[(('hfq', 'confers resistance to antibiotic', 'Ampicillin'), ['Liu'], 0.2561280647347978)]
hfq	confers no resistance to antibiotic	Bleomycin	0.1873110736	1	Girgis	2	0.1318146096	0.0554964640	[(('hfq', 'confers resistance to antibiotic', 'Bleomycin'), ['Nichols'], 0.13181460964368608)]
hfq	confers resistance to antibiotic	Ciprofloxacin	0.5434609425	2	Tamae,Liu	4	0.2185201863	0.3249407562	[(('hfq', 'confers no resistance to antibiotic', 'Ciprofloxacin'), ['Nichols', 'Soo'], 0.2185201862582775)]
hfq	confers resistance to antibiotic	Enoxacin	0.2561280647	1	Liu	2	0.0867055766	0.1694224881	[(('hfq', 'confers no resistance to antibiotic', 'Enoxacin'), ['Soo'], 0.0867055766145914)]
hfq	confers resistance to antibiotic	Erythromycin	0.3879426744	2	Nichols,Liu	4	0.2740166503	0.1139260241	[(('hfq', 'confers no resistance to antibiotic', 'Erythromycin'), ['Girgis', 'Soo'], 0.2740166502507763)]
hfq	confers no resistance to antibiotic	Nitrofurantoin	0.4058312599	3	Nichols,Girgis,Soo	4	0.2561280647	0.1497031952	[(('hfq', 'confers resistance to antibiotic', 'Nitrofurantoin'), ['Liu'], 0.2561280647347978)]
hfq	confers resistance to antibiotic	Rifampin	0.5434609425	2	Tamae,Liu	5	0.3559335605	0.1875273819	[(('hfq', 'confers no resistance to antibiotic', 'Rifampin'), ['Nichols', 'Soo', 'Shaw'], 0.3559335605253733)]
hfq	confers no resistance to antibiotic	Sulfamethoxazole	0.4210516273	2	Tamae,Youn	3	0.2561280647	0.1649235626	[(('hfq', 'confers resistance to antibiotic', 'Sulfamethoxazole'), ['Liu'], 0.2561280647347978)]
hfq	confers no resistance to antibiotic	Tetracycline	0.3191256833	2	Nichols,Girgis	3	0.2561280647	0.0629976185	[(('hfq', 'confers resistance to antibiotic', 'Tetracycline'), ['Liu'], 0.2561280647347978)]
hfq	confers resistance to antibiotic	Triclosan	0.2561280647	1	Liu	2	0.1318146096	0.1243134551	[(('hfq', 'confers no resistance to antibiotic', 'Triclosan'), ['Nichols'], 0.13181460964368608)]
hha	confers no resistance to antibiotic	Ampicillin	0.6808743167	3	Tamae,Liu,Shaw	4	0.1318146096	0.5490597071	[(('hha', 'confers resistance to antibiotic', 'Ampicillin'), ['Nichols'], 0.13181460964368608)]
hicB	confers no resistance to antibiotic	Tetracycline	0.4434391384	2	Liu,Girgis	3	0.1318146096	0.3116245287	[(('hicB', 'confers resistance to antibiotic', 'Tetracycline'), ['Nichols'], 0.13181460964368608)]
hinT	confers no resistance to antibiotic	Norfloxacin	0.1374133743	1	Shaw	2	0.1318146096	0.0055987646	[(('hinT', 'confers resistance to antibiotic', 'Norfloxacin'), ['Nichols'], 0.13181460964368608)]
hipA	confers no resistance to antibiotic	Cefoxitin	0.1873110736	1	Girgis	2	0.1318146096	0.0554964640	[(('hipA', 'confers resistance to antibiotic', 'Cefoxitin'), ['Nichols'], 0.13181460964368608)]
hipB	confers no resistance to antibiotic	Sulfamethoxazole	0.4210516273	2	Tamae,Youn	3	0.2561280647	0.1649235626	[(('hipB', 'confers resistance to antibiotic', 'Sulfamethoxazole'), ['Liu'], 0.2561280647347978)]
hisM	confers no resistance to antibiotic	Tobramycin	0.2185201863	2	Nichols,Soo	3	0.1873110736	0.0312091126	[(('hisM', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18731107363618493)]
hlpA	confers no resistance to antibiotic	Ampicillin	0.3247244479	2	Girgis,Shaw	3	0.2873328777	0.0373915702	[(('hlpA', 'confers resistance to antibiotic', 'Ampicillin'), ['Tamae'], 0.28733287771823535)]
hlpA	confers no resistance to antibiotic	Fusidic acid	0.2740166503	2	Girgis,Soo	3	0.2561280647	0.0178885855	[(('hlpA', 'confers resistance to antibiotic', 'Fusidic acid'), ['Liu'], 0.2561280647347978)]
hlpA	confers resistance to antibiotic	Rifampin	0.2873328777	1	Tamae	3	0.2241189509	0.0632139268	[(('hlpA', 'confers no resistance to antibiotic', 'Rifampin'), ['Soo', 'Shaw'], 0.22411895088168718)]
hns	confers resistance to antibiotic	Chloramphenicol	0.2561280647	1	Liu	2	0.1318146096	0.1243134551	[(('hns', 'confers no resistance to antibiotic', 'Chloramphenicol'), ['Nichols'], 0.13181460964368608)]
hns	confers no resistance to antibiotic	Erythromycin	0.4058312599	3	Nichols,Girgis,Soo	4	0.2561280647	0.1497031952	[(('hns', 'confers resistance to antibiotic', 'Erythromycin'), ['Liu'], 0.2561280647347978)]
hns	confers no resistance to antibiotic	Nitrofurantoin	0.4058312599	3	Nichols,Girgis,Soo	4	0.2561280647	0.1497031952	[(('hns', 'confers resistance to antibiotic', 'Nitrofurantoin'), ['Liu'], 0.2561280647347978)]
hns	confers resistance to antibiotic	Rifampin	0.5434609425	2	Tamae,Liu	5	0.3559335605	0.1875273819	[(('hns', 'confers no resistance to antibiotic', 'Rifampin'), ['Nichols', 'Soo', 'Shaw'], 0.3559335605253733)]
hns	confers resistance to antibiotic	Spectinomycin	0.2561280647	1	Liu	2	0.1318146096	0.1243134551	[(('hns', 'confers no resistance to antibiotic', 'Spectinomycin'), ['Nichols'], 0.13181460964368608)]
hns	confers no resistance to antibiotic	Tetracycline	0.3191256833	2	Nichols,Girgis	3	0.2561280647	0.0629976185	[(('hns', 'confers resistance to antibiotic', 'Tetracycline'), ['Liu'], 0.2561280647347978)]
hns	confers resistance to antibiotic	Triclosan	0.2561280647	1	Liu	2	0.1318146096	0.1243134551	[(('hns', 'confers no resistance to antibiotic', 'Triclosan'), ['Nichols'], 0.13181460964368608)]
hns	confers resistance to antibiotic	Vancomycin	0.5434609425	2	Tamae,Liu	3	0.1318146096	0.4116463328	[(('hns', 'confers no resistance to antibiotic', 'Vancomycin'), ['Nichols'], 0.13181460964368608)]
hokD	confers no resistance to antibiotic	Nalidixic acid	0.2740166503	2	Girgis,Soo	3	0.1318146096	0.1422020406	[(('hokD', 'confers resistance to antibiotic', 'Nalidixic acid'), ['Nichols'], 0.13181460964368608)]
holC	confers no resistance to antibiotic	Trimethoprim	0.2740166503	2	Girgis,Soo	3	0.1318146096	0.1422020406	[(('holC', 'confers resistance to antibiotic', 'Trimethoprim'), ['Nichols'], 0.13181460964368608)]
hpt	confers resistance to antibiotic	Sulfamonomethoxine	0.1318146096	1	Nichols	2	0.0867055766	0.0451090330	[(('hpt', 'confers no resistance to antibiotic', 'Sulfamonomethoxine'), ['Soo'], 0.0867055766145914)]
hrpA	confers no resistance to antibiotic	Chloramphenicol	0.2561280647	1	Liu	2	0.1318146096	0.1243134551	[(('hrpA', 'confers resistance to antibiotic', 'Chloramphenicol'), ['Nichols'], 0.13181460964368608)]
hrpA	confers resistance to antibiotic	Ciprofloxacin	0.5434609425	2	Tamae,Liu	4	0.2185201863	0.3249407562	[(('hrpA', 'confers no resistance to antibiotic', 'Ciprofloxacin'), ['Nichols', 'Soo'], 0.2185201862582775)]
hrpA	confers resistance to antibiotic	Erythromycin	0.2561280647	1	Liu	3	0.2185201863	0.0376078785	[(('hrpA', 'confers no resistance to antibiotic', 'Erythromycin'), ['Nichols', 'Soo'], 0.2185201862582775)]
hscA	confers resistance to antibiotic	Ampicillin	0.5434609425	2	Tamae,Liu	5	0.4565390575	0.0869218849	[(('hscA', 'confers no resistance to antibiotic', 'Ampicillin'), ['Nichols', 'Girgis', 'Shaw'], 0.45653905754696683)]
hscA	confers resistance to antibiotic	Aztreonam	0.2561280647	1	Liu	3	0.2185201863	0.0376078785	[(('hscA', 'confers no resistance to antibiotic', 'Aztreonam'), ['Nichols', 'Soo'], 0.2185201862582775)]
hscA	confers no resistance to antibiotic	Cefoxitin	0.3191256833	2	Nichols,Girgis	3	0.2561280647	0.0629976185	[(('hscA', 'confers resistance to antibiotic', 'Cefoxitin'), ['Liu'], 0.2561280647347978)]
hscA	confers no resistance to antibiotic	Sulfamethoxazole	0.4210516273	2	Tamae,Youn	3	0.2561280647	0.1649235626	[(('hscA', 'confers resistance to antibiotic', 'Sulfamethoxazole'), ['Liu'], 0.2561280647347978)]
hscA	confers no resistance to antibiotic	Tetracycline	0.3191256833	2	Nichols,Girgis	3	0.2561280647	0.0629976185	[(('hscA', 'confers resistance to antibiotic', 'Tetracycline'), ['Liu'], 0.2561280647347978)]
hscA	confers no resistance to antibiotic	Vancomycin	0.5528662370	3	Nichols,Tamae,Youn	4	0.2561280647	0.2967381723	[(('hscA', 'confers resistance to antibiotic', 'Vancomycin'), ['Liu'], 0.2561280647347978)]
hscB	confers resistance to antibiotic	Ampicillin	0.5434609425	2	Tamae,Liu	5	0.4565390575	0.0869218849	[(('hscB', 'confers no resistance to antibiotic', 'Ampicillin'), ['Nichols', 'Girgis', 'Shaw'], 0.45653905754696683)]
hscB	confers resistance to antibiotic	Aztreonam	0.2561280647	1	Liu	3	0.2185201863	0.0376078785	[(('hscB', 'confers no resistance to antibiotic', 'Aztreonam'), ['Nichols', 'Soo'], 0.2185201862582775)]
hscB	confers no resistance to antibiotic	Ciprofloxacin	0.6395718136	4	Nichols,Tamae,Soo,Youn	5	0.2561280647	0.3834437489	[(('hscB', 'confers resistance to antibiotic', 'Ciprofloxacin'), ['Liu'], 0.2561280647347978)]
hscB	confers resistance to antibiotic	Vancomycin	0.5434609425	2	Tamae,Liu	3	0.1318146096	0.4116463328	[(('hscB', 'confers no resistance to antibiotic', 'Vancomycin'), ['Nichols'], 0.13181460964368608)]
hsdM	confers no resistance to antibiotic	Bleomycin	0.1873110736	1	Girgis	2	0.1318146096	0.0554964640	[(('hsdM', 'confers resistance to antibiotic', 'Bleomycin'), ['Nichols'], 0.13181460964368608)]
hsdS	confers resistance to antibiotic	Amikacin	0.1873110736	1	Girgis	2	0.1318146096	0.0554964640	[(('hsdS', 'confers no resistance to antibiotic', 'Amikacin'), ['Nichols'], 0.13181460964368608)]
hsdS	confers no resistance to antibiotic	Gentamicins	0.6752755521	3	Nichols,Tamae,Liu	4	0.1873110736	0.4879644785	[(('hsdS', 'confers resistance to antibiotic', 'Gentamicins'), ['Girgis'], 0.18731107363618493)]
hsdS	confers no resistance to antibiotic	Tobramycin	0.2185201863	2	Nichols,Soo	3	0.1873110736	0.0312091126	[(('hsdS', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18731107363618493)]
hslU	confers no resistance to antibiotic	Gentamicins	0.7307720161	3	Tamae,Liu,Girgis	4	0.1318146096	0.5989574064	[(('hslU', 'confers resistance to antibiotic', 'Gentamicins'), ['Nichols'], 0.13181460964368608)]
hslU	confers no resistance to antibiotic	Tobramycin	0.2740166503	2	Girgis,Soo	3	0.1318146096	0.1422020406	[(('hslU', 'confers resistance to antibiotic', 'Tobramycin'), ['Nichols'], 0.13181460964368608)]
hslV	confers no resistance to antibiotic	Amikacin	0.1873110736	1	Girgis	2	0.1318146096	0.0554964640	[(('hslV', 'confers resistance to antibiotic', 'Amikacin'), ['Nichols'], 0.13181460964368608)]
hslV	confers no resistance to antibiotic	Trimethoprim	0.2740166503	2	Girgis,Soo	3	0.1318146096	0.1422020406	[(('hslV', 'confers resistance to antibiotic', 'Trimethoprim'), ['Nichols'], 0.13181460964368608)]
htrE	confers no resistance to antibiotic	Tobramycin	0.2185201863	2	Nichols,Soo	3	0.1873110736	0.0312091126	[(('htrE', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18731107363618493)]
htrL	confers no resistance to antibiotic	Tobramycin	0.2185201863	2	Nichols,Soo	3	0.1873110736	0.0312091126	[(('htrL', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18731107363618493)]
hupA	confers no resistance to antibiotic	Ciprofloxacin	0.6301665191	3	Tamae,Liu,Soo	4	0.1318146096	0.4983519094	[(('hupA', 'confers resistance to antibiotic', 'Ciprofloxacin'), ['Nichols'], 0.13181460964368608)]
