Subject	Predicate	Object	Belief	Source size	Sources	Total source size	Mean belief of conflicting tuples	Belief difference	Conflicting tuple info
folB	confers no resistance to antibiotic	Rifampin	0.6122457083	4	Nichols,Liu,Soo,Shaw	5	0.2870794577	0.3251662506	[(('folB', 'confers resistance to antibiotic', 'Rifampin'), ['Tamae'], 0.2870794576663721)]
folB	confers no resistance to antibiotic	Sulfamethoxazole	0.2870794577	1	Tamae	2	0.2562972460	0.0307822117	[(('folB', 'confers resistance to antibiotic', 'Sulfamethoxazole'), ['Liu'], 0.2562972459573383)]
folB	confers resistance to antibiotic	Tobramycin	0.2562972460	1	Liu	3	0.2186682372	0.0376290087	[(('folB', 'confers no resistance to antibiotic', 'Tobramycin'), ['Nichols', 'Soo'], 0.21866823724750575)]
fruA	confers no resistance to antibiotic	Tobramycin	0.2186682372	2	Nichols,Soo	3	0.1874558598	0.0312123774	[(('fruA', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18745585979754537)]
fruK	confers no resistance to antibiotic	Norfloxacin	0.1372802251	1	Shaw	2	0.1318872115	0.0053930136	[(('fruK', 'confers resistance to antibiotic', 'Norfloxacin'), ['Nichols'], 0.13188721148439436)]
fryC	confers resistance to antibiotic	Puromycin	0.1318872115	1	Nichols	2	0.0867810258	0.0451061857	[(('fryC', 'confers no resistance to antibiotic', 'Puromycin'), ['Soo'], 0.08678102576311139)]
ftnA	confers resistance to antibiotic	Aztreonam	0.2562972460	1	Liu	3	0.2186682372	0.0376290087	[(('ftnA', 'confers no resistance to antibiotic', 'Aztreonam'), ['Nichols', 'Soo'], 0.21866823724750575)]
ftnA	confers no resistance to antibiotic	Cefoxitin	0.3193430713	2	Nichols,Girgis	3	0.2562972460	0.0630458253	[(('ftnA', 'confers resistance to antibiotic', 'Cefoxitin'), ['Liu'], 0.2562972459573383)]
ftnA	confers resistance to antibiotic	Tobramycin	0.4437531058	2	Liu,Girgis	4	0.2186682372	0.2250848685	[(('ftnA', 'confers no resistance to antibiotic', 'Tobramycin'), ['Nichols', 'Soo'], 0.21866823724750575)]
ftsP	confers resistance to antibiotic	Ampicillin	0.6064225289	3	Nichols,Tamae,Girgis	4	0.1372802251	0.4691423039	[(('ftsP', 'confers no resistance to antibiotic', 'Ampicillin'), ['Shaw'], 0.1372802250943497)]
fucK	confers no resistance to antibiotic	Erythromycin	0.5305341315	3	Liu,Girgis,Soo	4	0.1318872115	0.3986469200	[(('fucK', 'confers resistance to antibiotic', 'Erythromycin'), ['Nichols'], 0.13188721148439436)]
fur	confers no resistance to antibiotic	Erythromycin	0.4061240970	3	Nichols,Girgis,Soo	4	0.2562972460	0.1498268511	[(('fur', 'confers resistance to antibiotic', 'Erythromycin'), ['Liu'], 0.2562972459573383)]
fur	confers no resistance to antibiotic	Fusidic acid	0.4061240970	3	Nichols,Girgis,Soo	4	0.2562972460	0.1498268511	[(('fur', 'confers resistance to antibiotic', 'Fusidic acid'), ['Liu'], 0.2562972459573383)]
fur	confers no resistance to antibiotic	Metronidazole	0.2870794577	1	Tamae	2	0.2562972460	0.0307822117	[(('fur', 'confers resistance to antibiotic', 'Metronidazole'), ['Liu'], 0.2562972459573383)]
fur	confers resistance to antibiotic	Nitrofurantoin	0.2562972460	1	Liu	3	0.2186682372	0.0376290087	[(('fur', 'confers no resistance to antibiotic', 'Nitrofurantoin'), ['Nichols', 'Soo'], 0.21866823724750575)]
fur	confers no resistance to antibiotic	Rifampin	0.6430279200	4	Nichols,Tamae,Soo,Shaw	5	0.2562972460	0.3867306741	[(('fur', 'confers resistance to antibiotic', 'Rifampin'), ['Liu'], 0.2562972459573383)]
fur	confers no resistance to antibiotic	Sulfamethoxazole	0.2870794577	1	Tamae	2	0.2562972460	0.0307822117	[(('fur', 'confers resistance to antibiotic', 'Sulfamethoxazole'), ['Liu'], 0.2562972459573383)]
fur	confers resistance to antibiotic	Triclosan	0.2562972460	1	Liu	2	0.1318872115	0.1244100345	[(('fur', 'confers no resistance to antibiotic', 'Triclosan'), ['Nichols'], 0.13188721148439436)]
fur	confers no resistance to antibiotic	Vancomycin	0.4189666692	2	Nichols,Tamae	3	0.2562972460	0.1626694232	[(('fur', 'confers resistance to antibiotic', 'Vancomycin'), ['Liu'], 0.2562972459573383)]
fusA	confers no resistance to antibiotic	Fusidic acid	0.2742368856	2	Girgis,Soo	3	0.0141139283	0.2601229573	[(('fusA', 'confers resistance to antibiotic', 'Fusidic acid'), ['CARD'], 0.014113928291972805)]
fxsA	confers no resistance to antibiotic	Streptomycin	0.2562972460	1	Liu	2	0.1874558598	0.0688413862	[(('fxsA', 'confers resistance to antibiotic', 'Streptomycin'), ['Girgis'], 0.18745585979754537)]
gadA	confers resistance to antibiotic	Tobramycin	0.1874558598	1	Girgis	2	0.0867810258	0.1006748340	[(('gadA', 'confers no resistance to antibiotic', 'Tobramycin'), ['Soo'], 0.08678102576311139)]
gadE	confers no resistance to antibiotic	Norfloxacin	0.1372802251	1	Shaw	2	0.1318872115	0.0053930136	[(('gadE', 'confers resistance to antibiotic', 'Norfloxacin'), ['Nichols'], 0.13188721148439436)]
gadX	confers no resistance to antibiotic	Ampicillin	0.8681127885	4	Tamae,Liu,Girgis,Shaw	5	0.1318872115	0.7362255770	[(('gadX', 'confers resistance to antibiotic', 'Ampicillin'), ['Nichols'], 0.13188721148439436)]
galE	confers no resistance to antibiotic	Nalidixic acid	0.3193430713	2	Nichols,Girgis	3	0.0867810258	0.2325620455	[(('galE', 'confers resistance to antibiotic', 'Nalidixic acid'), ['Soo'], 0.08678102576311139)]
gcl	confers no resistance to antibiotic	Tobramycin	0.2186682372	2	Nichols,Soo	3	0.1874558598	0.0312123774	[(('gcl', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18745585979754537)]
gcvA	confers no resistance to antibiotic	Nitrofurantoin	0.4061240970	3	Nichols,Girgis,Soo	4	0.2562972460	0.1498268511	[(('gcvA', 'confers resistance to antibiotic', 'Nitrofurantoin'), ['Liu'], 0.2562972459573383)]
gcvA	confers no resistance to antibiotic	Sulfamonomethoxine	0.2742368856	2	Girgis,Soo	3	0.1318872115	0.1423496741	[(('gcvA', 'confers resistance to antibiotic', 'Sulfamonomethoxine'), ['Nichols'], 0.13188721148439436)]
gcvH	confers no resistance to antibiotic	Sulfamonomethoxine	0.2742368856	2	Girgis,Soo	3	0.1318872115	0.1423496741	[(('gcvH', 'confers resistance to antibiotic', 'Sulfamonomethoxine'), ['Nichols'], 0.13188721148439436)]
gcvP	confers no resistance to antibiotic	Sulfamonomethoxine	0.2742368856	2	Girgis,Soo	3	0.1318872115	0.1423496741	[(('gcvP', 'confers resistance to antibiotic', 'Sulfamonomethoxine'), ['Nichols'], 0.13188721148439436)]
gcvT	confers no resistance to antibiotic	Sulfamonomethoxine	0.2742368856	2	Girgis,Soo	3	0.1318872115	0.1423496741	[(('gcvT', 'confers resistance to antibiotic', 'Sulfamonomethoxine'), ['Nichols'], 0.13188721148439436)]
gfcB	confers resistance to antibiotic	Tobramycin	0.1874558598	1	Girgis	2	0.0867810258	0.1006748340	[(('gfcB', 'confers no resistance to antibiotic', 'Tobramycin'), ['Soo'], 0.08678102576311139)]
gfcC	confers resistance to antibiotic	Bleomycin	0.1874558598	1	Girgis	2	0.1318872115	0.0555686483	[(('gfcC', 'confers no resistance to antibiotic', 'Bleomycin'), ['Nichols'], 0.13188721148439436)]
gfcC	confers no resistance to antibiotic	Streptomycin	0.2562972460	1	Liu	2	0.1874558598	0.0688413862	[(('gfcC', 'confers resistance to antibiotic', 'Streptomycin'), ['Girgis'], 0.18745585979754537)]
glnD	confers no resistance to antibiotic	Gentamicins	0.6064225289	3	Nichols,Tamae,Girgis	4	0.2562972460	0.3501252830	[(('glnD', 'confers resistance to antibiotic', 'Gentamicins'), ['Liu'], 0.2562972459573383)]
glnD	confers no resistance to antibiotic	Tobramycin	0.4061240970	3	Nichols,Girgis,Soo	4	0.2562972460	0.1498268511	[(('glnD', 'confers resistance to antibiotic', 'Tobramycin'), ['Liu'], 0.2562972459573383)]
glnG	confers no resistance to antibiotic	Amikacin	0.3193430713	2	Nichols,Girgis	3	0.0593133059	0.2600297654	[(('glnG', 'confers resistance to antibiotic', 'Amikacin'), ['Zhou'], 0.05931330585776251)]
glnG	confers no resistance to antibiotic	Gentamicins	0.8627197749	4	Nichols,Tamae,Liu,Girgis	5	0.0593133059	0.8034064690	[(('glnG', 'confers resistance to antibiotic', 'Gentamicins'), ['Zhou'], 0.05931330585776251)]
glnG	confers no resistance to antibiotic	Tobramycin	0.4061240970	3	Nichols,Girgis,Soo	4	0.0593133059	0.3468107912	[(('glnG', 'confers resistance to antibiotic', 'Tobramycin'), ['Zhou'], 0.05931330585776251)]
glnL	confers no resistance to antibiotic	Amikacin	0.3193430713	2	Nichols,Girgis	3	0.0593133059	0.2600297654	[(('glnL', 'confers resistance to antibiotic', 'Amikacin'), ['Zhou'], 0.05931330585776251)]
glnL	confers no resistance to antibiotic	Gentamicins	0.8627197749	4	Nichols,Tamae,Liu,Girgis	5	0.0593133059	0.8034064690	[(('glnL', 'confers resistance to antibiotic', 'Gentamicins'), ['Zhou'], 0.05931330585776251)]
glnL	confers no resistance to antibiotic	Tobramycin	0.4061240970	3	Nichols,Girgis,Soo	4	0.0593133059	0.3468107912	[(('glnL', 'confers resistance to antibiotic', 'Tobramycin'), ['Zhou'], 0.05931330585776251)]
glpD	confers no resistance to antibiotic	Rifampin	0.6430279200	4	Nichols,Tamae,Soo,Shaw	5	0.2562972460	0.3867306741	[(('glpD', 'confers resistance to antibiotic', 'Rifampin'), ['Liu'], 0.2562972459573383)]
glpD	confers resistance to antibiotic	Triclosan	0.2562972460	1	Liu	2	0.1318872115	0.1244100345	[(('glpD', 'confers no resistance to antibiotic', 'Triclosan'), ['Nichols'], 0.13188721148439436)]
glpE	confers resistance to antibiotic	Amikacin	0.1874558598	1	Girgis	2	0.1318872115	0.0555686483	[(('glpE', 'confers no resistance to antibiotic', 'Amikacin'), ['Nichols'], 0.13188721148439436)]
glpE	confers no resistance to antibiotic	Streptomycin	0.2562972460	1	Liu	2	0.1874558598	0.0688413862	[(('glpE', 'confers resistance to antibiotic', 'Streptomycin'), ['Girgis'], 0.18745585979754537)]
glpF	confers resistance to antibiotic	Amikacin	0.1874558598	1	Girgis	2	0.1318872115	0.0555686483	[(('glpF', 'confers no resistance to antibiotic', 'Amikacin'), ['Nichols'], 0.13188721148439436)]
glpF	confers no resistance to antibiotic	Streptomycin	0.2562972460	1	Liu	2	0.1874558598	0.0688413862	[(('glpF', 'confers resistance to antibiotic', 'Streptomycin'), ['Girgis'], 0.18745585979754537)]
glpQ	confers resistance to antibiotic	Amikacin	0.1874558598	1	Girgis	2	0.1318872115	0.0555686483	[(('glpQ', 'confers no resistance to antibiotic', 'Amikacin'), ['Nichols'], 0.13188721148439436)]
glpT	confers no resistance to antibiotic	Fosfomycin	0.1318872115	1	Nichols	2	0.0141139283	0.1177732832	[(('glpT', 'confers resistance to antibiotic', 'Fosfomycin'), ['CARD'], 0.014113928291972805)]
gltA	confers no resistance to antibiotic	Triclosan	0.2562972460	1	Liu	2	0.1318872115	0.1244100345	[(('gltA', 'confers resistance to antibiotic', 'Triclosan'), ['Nichols'], 0.13188721148439436)]
gltF	confers no resistance to antibiotic	Tobramycin	0.2186682372	2	Nichols,Soo	3	0.1874558598	0.0312123774	[(('gltF', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18745585979754537)]
gltI	confers no resistance to antibiotic	Ampicillin	0.7437027540	4	Nichols,Tamae,Girgis,Shaw	5	0.2562972460	0.4874055081	[(('gltI', 'confers resistance to antibiotic', 'Ampicillin'), ['Liu'], 0.2562972459573383)]
gltI	confers no resistance to antibiotic	Ciprofloxacin	0.5057476949	3	Nichols,Tamae,Soo	4	0.2562972460	0.2494504490	[(('gltI', 'confers resistance to antibiotic', 'Ciprofloxacin'), ['Liu'], 0.2562972459573383)]
gltI	confers resistance to antibiotic	Enoxacin	0.2562972460	1	Liu	2	0.0867810258	0.1695162202	[(('gltI', 'confers no resistance to antibiotic', 'Enoxacin'), ['Soo'], 0.08678102576311139)]
gltI	confers no resistance to antibiotic	Metronidazole	0.2870794577	1	Tamae	2	0.2562972460	0.0307822117	[(('gltI', 'confers resistance to antibiotic', 'Metronidazole'), ['Liu'], 0.2562972459573383)]
gltI	confers no resistance to antibiotic	Nitrofurantoin	0.4061240970	3	Nichols,Girgis,Soo	4	0.2562972460	0.1498268511	[(('gltI', 'confers resistance to antibiotic', 'Nitrofurantoin'), ['Liu'], 0.2562972459573383)]
gltJ	confers no resistance to antibiotic	Nalidixic acid	0.2186682372	2	Nichols,Soo	3	0.1874558598	0.0312123774	[(('gltJ', 'confers resistance to antibiotic', 'Nalidixic acid'), ['Girgis'], 0.18745585979754537)]
gltL	confers no resistance to antibiotic	Norfloxacin	0.1372802251	1	Shaw	2	0.1318872115	0.0053930136	[(('gltL', 'confers resistance to antibiotic', 'Norfloxacin'), ['Nichols'], 0.13188721148439436)]
gltL	confers resistance to antibiotic	Sulfamonomethoxine	0.1318872115	1	Nichols	2	0.0867810258	0.0451061857	[(('gltL', 'confers no resistance to antibiotic', 'Sulfamonomethoxine'), ['Soo'], 0.08678102576311139)]
glxK	confers no resistance to antibiotic	Tobramycin	0.2186682372	2	Nichols,Soo	3	0.1874558598	0.0312123774	[(('glxK', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18745585979754537)]
glxR	confers no resistance to antibiotic	Tobramycin	0.2186682372	2	Nichols,Soo	3	0.1874558598	0.0312123774	[(('glxR', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18745585979754537)]
gmhB	confers resistance to antibiotic	Chloramphenicol	0.2562972460	1	Liu	2	0.1318872115	0.1244100345	[(('gmhB', 'confers no resistance to antibiotic', 'Chloramphenicol'), ['Nichols'], 0.13188721148439436)]
gmhB	confers no resistance to antibiotic	Erythromycin	0.4061240970	3	Nichols,Girgis,Soo	4	0.2562972460	0.1498268511	[(('gmhB', 'confers resistance to antibiotic', 'Erythromycin'), ['Liu'], 0.2562972459573383)]
gmhB	confers no resistance to antibiotic	Fusidic acid	0.4061240970	3	Nichols,Girgis,Soo	4	0.2562972460	0.1498268511	[(('gmhB', 'confers resistance to antibiotic', 'Fusidic acid'), ['Liu'], 0.2562972459573383)]
gmhB	confers no resistance to antibiotic	Gentamicins	0.6064225289	3	Nichols,Tamae,Girgis	4	0.2562972460	0.3501252830	[(('gmhB', 'confers resistance to antibiotic', 'Gentamicins'), ['Liu'], 0.2562972459573383)]
gmhB	confers no resistance to antibiotic	Metronidazole	0.2870794577	1	Tamae	2	0.2562972460	0.0307822117	[(('gmhB', 'confers resistance to antibiotic', 'Metronidazole'), ['Liu'], 0.2562972459573383)]
gmhB	confers no resistance to antibiotic	Rifampin	0.6430279200	4	Nichols,Tamae,Soo,Shaw	5	0.2562972460	0.3867306741	[(('gmhB', 'confers resistance to antibiotic', 'Rifampin'), ['Liu'], 0.2562972459573383)]
gmhB	confers resistance to antibiotic	Streptomycin	0.2562972460	1	Liu	2	0.1874558598	0.0688413862	[(('gmhB', 'confers no resistance to antibiotic', 'Streptomycin'), ['Girgis'], 0.18745585979754537)]
gmhB	confers no resistance to antibiotic	Tobramycin	0.4061240970	3	Nichols,Girgis,Soo	4	0.2562972460	0.1498268511	[(('gmhB', 'confers resistance to antibiotic', 'Tobramycin'), ['Liu'], 0.2562972459573383)]
gmhB	confers no resistance to antibiotic	Triclosan	0.2562972460	1	Liu	2	0.1318872115	0.1244100345	[(('gmhB', 'confers resistance to antibiotic', 'Triclosan'), ['Nichols'], 0.13188721148439436)]
gntK	confers no resistance to antibiotic	Tobramycin	0.4061240970	3	Nichols,Girgis,Soo	4	0.2562972460	0.1498268511	[(('gntK', 'confers resistance to antibiotic', 'Tobramycin'), ['Liu'], 0.2562972459573383)]
gor	confers no resistance to antibiotic	Nitrofurantoin	0.3430782717	2	Liu,Soo	3	0.1318872115	0.2111910602	[(('gor', 'confers resistance to antibiotic', 'Nitrofurantoin'), ['Nichols'], 0.13188721148439436)]
gpmM	confers resistance to antibiotic	Ampicillin	0.2870794577	1	Tamae	3	0.2691674366	0.0179120211	[(('gpmM', 'confers no resistance to antibiotic', 'Ampicillin'), ['Nichols', 'Shaw'], 0.2691674365787441)]
gpmM	confers resistance to antibiotic	Aztreonam	0.2562972460	1	Liu	3	0.2186682372	0.0376290087	[(('gpmM', 'confers no resistance to antibiotic', 'Aztreonam'), ['Nichols', 'Soo'], 0.21866823724750575)]
gpmM	confers resistance to antibiotic	Cefoxitin	0.2562972460	1	Liu	2	0.1318872115	0.1244100345	[(('gpmM', 'confers no resistance to antibiotic', 'Cefoxitin'), ['Nichols'], 0.13188721148439436)]
gpmM	confers resistance to antibiotic	Enoxacin	0.2562972460	1	Liu	2	0.0867810258	0.1695162202	[(('gpmM', 'confers no resistance to antibiotic', 'Enoxacin'), ['Soo'], 0.08678102576311139)]
gpmM	confers resistance to antibiotic	Gentamicins	0.2870794577	1	Tamae	2	0.1318872115	0.1551922462	[(('gpmM', 'confers no resistance to antibiotic', 'Gentamicins'), ['Nichols'], 0.13188721148439436)]
gpmM	confers no resistance to antibiotic	Rifampin	0.3559484623	3	Nichols,Soo,Shaw	4	0.2870794577	0.0688690047	[(('gpmM', 'confers resistance to antibiotic', 'Rifampin'), ['Tamae'], 0.2870794576663721)]
gpmM	confers resistance to antibiotic	Tobramycin	0.2562972460	1	Liu	3	0.2186682372	0.0376290087	[(('gpmM', 'confers no resistance to antibiotic', 'Tobramycin'), ['Nichols', 'Soo'], 0.21866823724750575)]
greA	confers resistance to antibiotic	Norfloxacin	0.1372802251	1	Shaw	2	0.1318872115	0.0053930136	[(('greA', 'confers no resistance to antibiotic', 'Norfloxacin'), ['Nichols'], 0.13188721148439436)]
greB	confers resistance to antibiotic	Amikacin	0.1874558598	1	Girgis	2	0.1318872115	0.0555686483	[(('greB', 'confers no resistance to antibiotic', 'Amikacin'), ['Nichols'], 0.13188721148439436)]
gshA	confers no resistance to antibiotic	Ampicillin	0.6806569287	3	Tamae,Liu,Shaw	4	0.1318872115	0.5487697172	[(('gshA', 'confers resistance to antibiotic', 'Ampicillin'), ['Nichols'], 0.13188721148439436)]
gshA	confers no resistance to antibiotic	Nitrofurantoin	0.3430782717	2	Liu,Soo	3	0.1318872115	0.2111910602	[(('gshA', 'confers resistance to antibiotic', 'Nitrofurantoin'), ['Nichols'], 0.13188721148439436)]
gshB	confers no resistance to antibiotic	Gentamicins	0.4189666692	2	Nichols,Tamae	3	0.2562972460	0.1626694232	[(('gshB', 'confers resistance to antibiotic', 'Gentamicins'), ['Liu'], 0.2562972459573383)]
gshB	confers resistance to antibiotic	Tobramycin	0.2562972460	1	Liu	3	0.2186682372	0.0376290087	[(('gshB', 'confers no resistance to antibiotic', 'Tobramycin'), ['Nichols', 'Soo'], 0.21866823724750575)]
gspB	confers no resistance to antibiotic	Streptomycin	0.2562972460	1	Liu	2	0.1874558598	0.0688413862	[(('gspB', 'confers resistance to antibiotic', 'Streptomycin'), ['Girgis'], 0.18745585979754537)]
gspG	confers no resistance to antibiotic	Streptomycin	0.2562972460	1	Liu	2	0.1874558598	0.0688413862	[(('gspG', 'confers resistance to antibiotic', 'Streptomycin'), ['Girgis'], 0.18745585979754537)]
gstB	confers no resistance to antibiotic	Tobramycin	0.2186682372	2	Nichols,Soo	3	0.1874558598	0.0312123774	[(('gstB', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18745585979754537)]
guaA	confers no resistance to antibiotic	Cefoxitin	0.1874558598	1	Girgis	2	0.1318872115	0.0555686483	[(('guaA', 'confers resistance to antibiotic', 'Cefoxitin'), ['Nichols'], 0.13188721148439436)]
guaA	confers no resistance to antibiotic	Erythromycin	0.5305341315	3	Liu,Girgis,Soo	4	0.1318872115	0.3986469200	[(('guaA', 'confers resistance to antibiotic', 'Erythromycin'), ['Nichols'], 0.13188721148439436)]
guaA	confers no resistance to antibiotic	Rifampin	0.7620449409	4	Nichols,Tamae,Liu,Soo	5	0.1372802251	0.6247647158	[(('guaA', 'confers resistance to antibiotic', 'Rifampin'), ['Shaw'], 0.1372802250943497)]
guaB	confers no resistance to antibiotic	Ampicillin	0.8681127885	4	Tamae,Liu,Girgis,Shaw	5	0.1318872115	0.7362255770	[(('guaB', 'confers resistance to antibiotic', 'Ampicillin'), ['Nichols'], 0.13188721148439436)]
guaB	confers no resistance to antibiotic	Cefoxitin	0.1874558598	1	Girgis	2	0.1318872115	0.0555686483	[(('guaB', 'confers resistance to antibiotic', 'Cefoxitin'), ['Nichols'], 0.13188721148439436)]
guaB	confers no resistance to antibiotic	Erythromycin	0.5305341315	3	Liu,Girgis,Soo	4	0.1318872115	0.3986469200	[(('guaB', 'confers resistance to antibiotic', 'Erythromycin'), ['Nichols'], 0.13188721148439436)]
guaB	confers no resistance to antibiotic	Rifampin	0.7620449409	4	Nichols,Tamae,Liu,Soo	5	0.1372802251	0.6247647158	[(('guaB', 'confers resistance to antibiotic', 'Rifampin'), ['Shaw'], 0.1372802250943497)]
